transaction_id;user_id;transaction_date;transaction_hour;voucher_price;payment_method;age_group;city;seabank_user;shopeepay_balance;registered_payment_methods;avg_monthly_transaction;status;cancel_stage
7434;550;05/01/2025;1;29995;debit_card;35-44;Surabaya;FALSE;74095;1;619505;completed;
7435;911;12/01/2025;22;49995;shopeepay;25-34;Jakarta;FALSE;155596;3;616608;completed;
7436;870;21/01/2025;5;29995;shopeepay;45+;Jakarta;FALSE;56531;1;1052512;completed;
7437;808;09/01/2025;6;49995;debit_card;45+;Jakarta;FALSE;173557;1;705930;completed;
7438;1673;17/01/2025;14;29995;shopeepay;35-44;Surabaya;FALSE;171232;2;822443;cancelled;payment
7439;821;24/01/2025;9;49995;debit_card;35-44;Medan;FALSE;176283;1;1503169;completed;
7440;1782;27/01/2025;9;29995;debit_card;45+;Jakarta;TRUE;43060;2;1152779;completed;
7441;1222;08/01/2025;18;29995;seabank;18-24;Surabaya;TRUE;54418;3;284625;cancelled;payment
7442;1602;13/02/2025;23;29995;debit_card;25-34;Bandung;TRUE;176722;1;1597878;completed;
7443;2612;03/03/2025;15;29995;shopeepay;18-24;Surabaya;FALSE;182075;2;1078752;completed;
7444;2462;29/01/2025;21;29995;shopeepay;35-44;Jakarta;FALSE;193091;2;1173067;completed;
7445;880;24/03/2025;22;29995;seabank;18-24;Jakarta;TRUE;46553;2;1550961;completed;
7446;993;15/03/2025;8;29995;debit_card;18-24;Bandung;TRUE;20545;1;1076538;completed;
7447;1;24/01/2025;23;29995;shopeepay;25-34;Surabaya;FALSE;16292;3;1975163;completed;
7448;167;03/02/2025;7;49995;shopeepay;25-34;Makassar;FALSE;149112;2;831085;completed;
7449;2064;01/03/2025;18;29995;debit_card;25-34;Jakarta;TRUE;181051;1;1523400;completed;
7450;2705;31/01/2025;0;49995;shopeepay;35-44;Makassar;TRUE;4297;3;1009012;completed;
7451;112;04/01/2025;16;29995;seabank;18-24;Jakarta;FALSE;2460;2;954600;cancelled;payment
7452;1126;09/01/2025;17;29995;debit_card;25-34;Surabaya;FALSE;152581;1;198579;completed;
7453;2642;31/03/2025;23;49995;debit_card;18-24;Bandung;FALSE;153574;1;365386;completed;
7454;1430;18/03/2025;14;29995;seabank;35-44;Bandung;FALSE;80399;3;557438;completed;
7455;2006;31/03/2025;5;29995;shopeepay;35-44;Jakarta;FALSE;177398;1;1662537;completed;
7456;2044;23/02/2025;21;49995;debit_card;18-24;Surabaya;FALSE;126206;3;237460;cancelled;detail
7457;507;01/01/2025;16;49995;seabank;45+;Makassar;FALSE;87938;3;1846543;completed;
7458;1635;02/03/2025;17;29995;debit_card;45+;Jakarta;FALSE;193149;2;1706270;completed;
7459;671;14/03/2025;20;49995;shopeepay;18-24;Jakarta;TRUE;108500;1;1571275;completed;
7460;1691;31/01/2025;18;29995;shopeepay;18-24;Medan;TRUE;171955;2;962040;completed;
7461;2807;29/03/2025;1;49995;debit_card;35-44;Jakarta;FALSE;74974;2;264221;completed;
7462;2545;14/02/2025;6;29995;seabank;18-24;Surabaya;FALSE;87893;2;1078232;completed;
7463;965;01/03/2025;16;49995;shopeepay;18-24;Jakarta;TRUE;50969;3;1921261;completed;
7464;281;27/03/2025;14;29995;debit_card;35-44;Medan;FALSE;6336;3;1301771;cancelled;payment
7465;351;14/03/2025;15;29995;debit_card;25-34;Jakarta;TRUE;187299;1;783709;completed;
7466;2382;28/03/2025;16;29995;debit_card;35-44;Medan;TRUE;17903;1;660832;completed;
7467;1950;25/03/2025;2;29995;debit_card;25-34;Bandung;TRUE;32099;1;762923;completed;
7468;1967;11/02/2025;9;29995;debit_card;18-24;Makassar;TRUE;93993;1;160078;completed;
7469;2809;26/03/2025;5;49995;debit_card;25-34;Surabaya;TRUE;170951;1;190017;completed;
7470;1548;27/01/2025;1;29995;shopeepay;25-34;Surabaya;TRUE;113187;1;258990;completed;
7471;1307;27/02/2025;10;29995;seabank;35-44;Medan;FALSE;148067;3;1422998;completed;
7472;1965;10/03/2025;7;29995;shopeepay;25-34;Medan;FALSE;167131;2;1839290;completed;
7473;728;22/03/2025;13;29995;shopeepay;35-44;Jakarta;TRUE;31346;1;113805;completed;
7474;823;14/03/2025;11;29995;debit_card;25-34;Bandung;FALSE;193892;1;785193;completed;
7475;1438;03/02/2025;19;29995;shopeepay;35-44;Bandung;TRUE;61600;1;476365;completed;
7476;2062;10/01/2025;23;29995;seabank;25-34;Makassar;TRUE;124564;1;257746;completed;
7477;1080;07/03/2025;6;29995;debit_card;45+;Jakarta;FALSE;192386;3;727058;cancelled;browse
7478;2390;25/01/2025;17;29995;shopeepay;25-34;Bandung;TRUE;37822;2;647131;completed;
7479;199;03/01/2025;4;29995;seabank;35-44;Jakarta;TRUE;115447;2;1111449;completed;
7480;1884;03/02/2025;5;29995;seabank;35-44;Jakarta;FALSE;14407;3;1972913;cancelled;payment
7481;678;12/03/2025;12;29995;seabank;25-34;Medan;TRUE;57732;1;962332;cancelled;payment
7482;2706;28/01/2025;1;29995;shopeepay;35-44;Jakarta;FALSE;109513;1;1485493;completed;
7483;1465;09/01/2025;18;29995;debit_card;45+;Surabaya;FALSE;66612;3;703114;completed;
7484;78;11/01/2025;7;29995;seabank;18-24;Jakarta;FALSE;43271;1;159398;completed;
7485;2160;21/03/2025;10;49995;shopeepay;35-44;Jakarta;FALSE;155360;3;1784877;completed;
7486;535;08/02/2025;20;49995;shopeepay;35-44;Jakarta;TRUE;10204;1;68077;completed;
7487;1399;13/01/2025;15;29995;debit_card;25-34;Jakarta;FALSE;45177;1;599721;cancelled;browse
7488;1166;11/01/2025;0;29995;debit_card;35-44;Medan;TRUE;79397;1;1886079;completed;
7489;1221;04/02/2025;15;49995;debit_card;45+;Jakarta;FALSE;166519;3;270967;completed;
7490;790;08/01/2025;11;29995;debit_card;45+;Makassar;FALSE;166052;3;1405560;cancelled;payment
7491;1564;07/01/2025;16;49995;seabank;18-24;Jakarta;FALSE;72725;1;328263;completed;
7492;1323;10/03/2025;8;49995;seabank;35-44;Surabaya;FALSE;44112;1;1692927;completed;
7493;1100;11/03/2025;5;29995;debit_card;25-34;Jakarta;FALSE;137632;1;1438241;completed;
7494;2578;26/02/2025;6;49995;seabank;25-34;Makassar;TRUE;90709;3;757527;completed;
7495;2148;04/02/2025;12;29995;shopeepay;25-34;Bandung;FALSE;71540;1;826691;completed;
7496;1503;11/01/2025;16;49995;debit_card;18-24;Jakarta;TRUE;165962;1;1615485;completed;
7497;1492;07/02/2025;9;49995;shopeepay;25-34;Surabaya;FALSE;56965;2;1043694;completed;
7498;1660;26/03/2025;10;49995;shopeepay;25-34;Surabaya;FALSE;147765;3;919891;completed;
7499;1901;19/03/2025;13;29995;debit_card;25-34;Jakarta;FALSE;83969;1;90733;completed;
7500;1316;18/02/2025;16;29995;shopeepay;25-34;Jakarta;FALSE;143283;3;1150718;completed;
7501;125;04/02/2025;15;29995;debit_card;18-24;Surabaya;FALSE;157048;2;1515178;completed;
7502;519;29/01/2025;4;29995;debit_card;45+;Jakarta;FALSE;157998;3;1574004;completed;
7503;2071;29/03/2025;17;29995;debit_card;35-44;Surabaya;FALSE;107288;2;1332405;cancelled;payment
7504;162;10/02/2025;10;29995;shopeepay;25-34;Jakarta;TRUE;184133;1;519134;completed;
7505;2677;06/01/2025;9;29995;shopeepay;25-34;Surabaya;TRUE;23384;2;647539;completed;
7506;2554;10/01/2025;20;49995;debit_card;45+;Surabaya;FALSE;182177;1;1947357;completed;
7507;882;25/03/2025;20;29995;debit_card;25-34;Surabaya;TRUE;6553;3;1250726;completed;
7508;1045;25/03/2025;21;29995;debit_card;35-44;Medan;FALSE;104405;2;239506;completed;
7509;1788;31/03/2025;5;29995;debit_card;25-34;Makassar;FALSE;8660;2;428884;completed;
7510;1862;26/03/2025;9;49995;shopeepay;25-34;Bandung;TRUE;124714;2;482636;completed;
7511;483;23/01/2025;10;29995;debit_card;25-34;Jakarta;FALSE;108806;3;1941877;completed;
7512;1526;15/02/2025;0;29995;debit_card;18-24;Medan;FALSE;123554;1;932399;completed;
7513;1967;12/01/2025;4;29995;debit_card;18-24;Makassar;TRUE;93993;1;160078;completed;
7514;2357;24/02/2025;1;29995;shopeepay;45+;Jakarta;TRUE;147330;3;1061987;completed;
7515;874;13/01/2025;10;29995;seabank;25-34;Bandung;TRUE;158987;1;972043;cancelled;detail
7516;1577;15/03/2025;13;29995;debit_card;18-24;Medan;FALSE;163860;1;1049601;completed;
7517;2251;07/01/2025;23;29995;shopeepay;18-24;Medan;FALSE;41150;3;1252128;completed;
7518;2688;12/01/2025;12;29995;seabank;25-34;Makassar;TRUE;100364;2;1499462;completed;
7519;142;02/03/2025;22;29995;debit_card;18-24;Makassar;FALSE;97077;2;1330136;completed;
7520;1880;25/01/2025;10;29995;shopeepay;25-34;Bandung;TRUE;133014;3;707729;completed;
7521;1004;02/01/2025;5;29995;debit_card;35-44;Jakarta;FALSE;71591;3;1470947;completed;
7522;2663;26/01/2025;1;29995;debit_card;18-24;Bandung;TRUE;157985;2;508146;completed;
7523;2155;20/02/2025;18;49995;shopeepay;18-24;Surabaya;FALSE;134962;3;766775;completed;
7524;2015;10/03/2025;8;29995;debit_card;25-34;Jakarta;FALSE;41751;3;1761742;completed;
7525;529;03/03/2025;22;49995;seabank;18-24;Makassar;FALSE;3188;1;833577;cancelled;payment
7526;2624;13/03/2025;17;29995;shopeepay;45+;Bandung;FALSE;189656;3;1242568;completed;
7527;969;14/03/2025;13;29995;shopeepay;25-34;Surabaya;FALSE;75028;2;1089906;completed;
7528;1773;08/02/2025;12;29995;shopeepay;35-44;Jakarta;TRUE;143949;3;1744771;completed;
7529;2736;25/03/2025;11;29995;shopeepay;35-44;Surabaya;FALSE;43381;2;1954023;completed;
7530;2339;11/01/2025;11;29995;debit_card;18-24;Makassar;FALSE;169911;3;1288278;cancelled;payment
7531;805;05/03/2025;12;49995;seabank;25-34;Jakarta;FALSE;154652;3;1382381;completed;
7532;1335;27/03/2025;6;29995;shopeepay;45+;Medan;FALSE;154509;2;886746;cancelled;payment
7533;668;21/03/2025;15;49995;shopeepay;18-24;Jakarta;FALSE;6412;1;1957273;completed;
7534;385;11/02/2025;16;29995;debit_card;35-44;Jakarta;FALSE;129681;1;977510;completed;
7535;1609;10/01/2025;8;29995;seabank;18-24;Makassar;TRUE;2853;2;1151652;completed;
7536;2749;30/03/2025;13;29995;shopeepay;35-44;Makassar;TRUE;19755;1;1145937;completed;
7537;13;19/01/2025;8;29995;debit_card;35-44;Jakarta;FALSE;187923;1;471439;cancelled;payment
7538;2208;04/01/2025;5;29995;debit_card;35-44;Medan;TRUE;58122;3;431610;completed;
7539;1308;24/03/2025;0;49995;shopeepay;35-44;Surabaya;TRUE;13580;3;1736150;completed;
7540;2613;03/01/2025;23;29995;shopeepay;18-24;Bandung;FALSE;179969;1;903167;completed;
7541;2056;22/03/2025;21;49995;shopeepay;25-34;Surabaya;FALSE;22873;3;145856;cancelled;payment
7542;72;14/01/2025;22;49995;shopeepay;18-24;Surabaya;TRUE;46105;1;1988724;completed;
7543;2940;10/01/2025;19;29995;debit_card;18-24;Jakarta;TRUE;12644;3;436804;completed;
7544;2146;06/01/2025;0;29995;shopeepay;35-44;Bandung;TRUE;102404;1;379326;completed;
7545;2135;31/01/2025;18;29995;seabank;35-44;Makassar;FALSE;101096;2;101039;completed;
7546;1866;31/01/2025;21;29995;seabank;45+;Surabaya;FALSE;157234;1;1755396;completed;
7547;101;17/02/2025;14;29995;debit_card;18-24;Jakarta;FALSE;149979;3;970835;completed;
7548;281;09/01/2025;16;49995;debit_card;35-44;Medan;FALSE;6336;3;1301771;completed;
7549;883;17/03/2025;19;49995;seabank;18-24;Makassar;TRUE;17881;3;1005078;completed;
7550;1313;26/01/2025;23;29995;shopeepay;25-34;Jakarta;TRUE;165938;1;1767015;completed;
7551;2797;02/01/2025;7;29995;shopeepay;18-24;Jakarta;TRUE;174387;1;941403;completed;
7552;2244;04/01/2025;21;29995;shopeepay;45+;Makassar;FALSE;173549;3;876576;completed;
7553;2439;06/01/2025;21;29995;debit_card;25-34;Jakarta;FALSE;181879;1;1706094;completed;
7554;609;30/01/2025;2;29995;seabank;25-34;Makassar;FALSE;188482;3;1053750;completed;
7555;450;24/02/2025;22;49995;seabank;18-24;Jakarta;FALSE;10652;3;1364544;completed;
7556;1285;28/01/2025;11;49995;seabank;25-34;Surabaya;TRUE;86623;1;465474;completed;
7557;1536;02/03/2025;23;29995;shopeepay;18-24;Surabaya;FALSE;53276;2;164527;cancelled;detail
7558;121;18/03/2025;14;49995;debit_card;35-44;Jakarta;TRUE;174230;1;1089339;completed;
7559;2380;24/02/2025;17;49995;debit_card;35-44;Jakarta;FALSE;194187;1;1995486;completed;
7560;1076;05/02/2025;12;29995;debit_card;25-34;Surabaya;TRUE;11217;3;989601;completed;
7561;318;15/03/2025;4;29995;shopeepay;18-24;Jakarta;FALSE;197250;3;1548043;cancelled;payment
7562;2723;15/03/2025;21;29995;debit_card;35-44;Bandung;TRUE;12204;1;601719;completed;
7563;702;05/01/2025;16;29995;debit_card;18-24;Surabaya;FALSE;45215;1;60728;completed;
7564;2741;29/01/2025;20;29995;debit_card;25-34;Bandung;FALSE;23901;3;1561718;cancelled;payment
7565;1017;12/01/2025;2;49995;shopeepay;18-24;Bandung;TRUE;93332;2;340832;completed;
7566;21;22/01/2025;18;29995;debit_card;25-34;Jakarta;FALSE;134288;2;1927333;completed;
7567;2447;28/02/2025;5;49995;shopeepay;18-24;Jakarta;FALSE;150023;2;927481;completed;
7568;1739;08/02/2025;16;29995;seabank;25-34;Medan;FALSE;178982;1;1063281;completed;
7569;2250;02/01/2025;4;29995;seabank;18-24;Medan;FALSE;27272;1;504933;completed;
7570;2514;14/01/2025;20;29995;debit_card;25-34;Surabaya;FALSE;157557;2;1846492;completed;
7571;896;10/01/2025;4;29995;shopeepay;18-24;Bandung;FALSE;79509;3;1838809;cancelled;detail
7572;1183;17/02/2025;18;49995;shopeepay;25-34;Surabaya;FALSE;156547;3;1928175;completed;
7573;2358;05/03/2025;21;49995;seabank;18-24;Makassar;FALSE;103613;1;1644928;completed;
7574;2552;03/01/2025;10;29995;debit_card;18-24;Medan;TRUE;155313;3;684198;completed;
7575;2074;13/03/2025;0;49995;shopeepay;35-44;Jakarta;FALSE;36182;3;324244;completed;
7576;66;01/03/2025;12;29995;shopeepay;25-34;Jakarta;FALSE;88989;2;267189;completed;
7577;263;22/03/2025;16;29995;debit_card;18-24;Medan;TRUE;185140;1;1412393;completed;
7578;472;09/03/2025;10;49995;shopeepay;45+;Bandung;FALSE;70560;2;1091564;completed;
7579;2215;21/01/2025;17;29995;debit_card;35-44;Medan;FALSE;58282;3;1708275;completed;
7580;2848;19/01/2025;3;29995;debit_card;18-24;Surabaya;FALSE;55046;2;934801;cancelled;payment
7581;343;20/03/2025;9;49995;shopeepay;18-24;Surabaya;FALSE;127925;2;622005;completed;
7582;718;20/01/2025;23;49995;seabank;45+;Jakarta;FALSE;10528;3;1774092;cancelled;payment
7583;2461;27/02/2025;10;49995;seabank;45+;Bandung;FALSE;149765;2;1912405;cancelled;payment
7584;1695;11/02/2025;17;29995;seabank;25-34;Medan;FALSE;7450;3;1306896;cancelled;payment
7585;1239;10/01/2025;0;29995;debit_card;45+;Surabaya;FALSE;71028;3;1256218;completed;
7586;2735;23/01/2025;3;49995;debit_card;45+;Surabaya;FALSE;26863;2;789435;cancelled;payment
7587;2845;29/03/2025;4;29995;debit_card;25-34;Bandung;TRUE;124125;1;1321262;completed;
7588;2026;12/01/2025;1;29995;shopeepay;18-24;Medan;FALSE;45406;3;465721;completed;
7589;2531;09/01/2025;21;49995;shopeepay;25-34;Medan;FALSE;148149;2;985411;completed;
7590;1056;20/03/2025;23;29995;shopeepay;25-34;Jakarta;TRUE;4889;3;1927246;completed;
7591;15;29/01/2025;11;29995;seabank;18-24;Surabaya;FALSE;93498;3;175662;completed;
7592;1870;23/03/2025;10;29995;shopeepay;35-44;Bandung;TRUE;187560;2;1501627;completed;
7593;17;20/01/2025;20;29995;seabank;25-34;Surabaya;TRUE;32470;3;486401;completed;
7594;2582;06/03/2025;15;29995;debit_card;35-44;Medan;FALSE;13392;3;1851952;cancelled;payment
7595;1780;03/01/2025;3;49995;shopeepay;35-44;Jakarta;FALSE;91665;2;1550373;completed;
7596;1950;08/01/2025;6;29995;seabank;25-34;Bandung;TRUE;32099;1;762923;cancelled;browse
7597;81;08/02/2025;20;29995;shopeepay;35-44;Surabaya;FALSE;36534;2;468818;completed;
7598;2704;05/03/2025;23;29995;shopeepay;18-24;Jakarta;TRUE;78591;1;1685219;cancelled;payment
7599;2484;31/01/2025;22;29995;seabank;18-24;Surabaya;FALSE;138573;3;1049666;completed;
7600;1019;13/03/2025;20;29995;shopeepay;45+;Jakarta;FALSE;151586;3;539697;completed;
7601;2727;20/03/2025;12;29995;debit_card;18-24;Jakarta;FALSE;164944;3;1981823;completed;
7602;780;22/01/2025;13;29995;shopeepay;25-34;Bandung;TRUE;13429;1;763839;completed;
7603;1825;05/01/2025;10;29995;debit_card;25-34;Medan;FALSE;102986;3;1126956;completed;
7604;2234;27/02/2025;7;29995;debit_card;35-44;Medan;FALSE;196437;1;110964;completed;
7605;2470;14/03/2025;0;29995;shopeepay;25-34;Medan;TRUE;120675;1;1367394;completed;
7606;2514;20/03/2025;7;29995;shopeepay;25-34;Surabaya;FALSE;157557;2;1846492;completed;
7607;2131;04/03/2025;18;29995;shopeepay;18-24;Surabaya;FALSE;68607;3;1936006;cancelled;payment
7608;2615;02/03/2025;16;49995;debit_card;25-34;Medan;TRUE;126298;2;66375;completed;
7609;2691;21/02/2025;8;29995;shopeepay;25-34;Jakarta;FALSE;190313;2;1193716;completed;
7610;325;02/02/2025;12;49995;seabank;45+;Bandung;TRUE;156434;3;843516;cancelled;browse
7611;2099;22/01/2025;21;49995;debit_card;35-44;Medan;FALSE;27460;3;971080;cancelled;detail
7612;1051;20/02/2025;14;49995;shopeepay;35-44;Makassar;FALSE;163282;3;1781909;completed;
7613;677;11/01/2025;12;29995;debit_card;18-24;Jakarta;FALSE;13587;3;1505092;cancelled;payment
7614;2030;27/02/2025;7;29995;shopeepay;25-34;Jakarta;FALSE;1617;2;1871992;cancelled;browse
7615;2012;19/02/2025;11;49995;shopeepay;18-24;Surabaya;FALSE;194310;1;1665737;completed;
7616;793;11/03/2025;10;29995;shopeepay;25-34;Surabaya;FALSE;129101;2;1290235;completed;
7617;2705;17/01/2025;19;29995;shopeepay;35-44;Makassar;TRUE;4297;3;1009012;completed;
7618;1195;15/02/2025;12;49995;shopeepay;18-24;Surabaya;FALSE;149760;3;1989097;completed;
7619;2165;13/02/2025;15;29995;debit_card;25-34;Jakarta;FALSE;68513;2;259637;completed;
7620;905;26/02/2025;1;49995;shopeepay;25-34;Bandung;TRUE;36303;1;1377936;completed;
7621;502;05/01/2025;5;29995;debit_card;25-34;Bandung;TRUE;27738;1;1755869;completed;
7622;799;08/02/2025;15;29995;shopeepay;25-34;Jakarta;TRUE;113711;1;1596593;completed;
7623;2905;27/02/2025;17;29995;shopeepay;25-34;Jakarta;FALSE;179671;1;802936;cancelled;payment
7624;1124;09/01/2025;16;29995;shopeepay;35-44;Makassar;FALSE;5004;2;784664;completed;
7625;1143;23/01/2025;14;49995;shopeepay;25-34;Jakarta;FALSE;116475;2;971382;completed;
7626;2117;16/02/2025;6;49995;shopeepay;25-34;Medan;FALSE;150619;1;1018057;completed;
7627;2712;05/02/2025;13;49995;debit_card;25-34;Makassar;TRUE;147892;1;949054;completed;
7628;2840;31/01/2025;6;49995;debit_card;25-34;Surabaya;TRUE;148295;2;192228;completed;
7629;221;25/03/2025;5;29995;shopeepay;25-34;Medan;FALSE;2921;3;1970831;completed;
7630;2271;23/01/2025;11;29995;seabank;18-24;Jakarta;TRUE;40274;2;1683669;completed;
7631;2725;25/02/2025;1;49995;seabank;25-34;Jakarta;FALSE;83323;3;1035043;completed;
7632;2259;12/03/2025;20;29995;debit_card;25-34;Medan;FALSE;131637;2;1124013;completed;
7633;931;15/02/2025;0;29995;debit_card;18-24;Makassar;TRUE;158525;3;419625;completed;
7634;886;27/02/2025;17;49995;shopeepay;18-24;Makassar;FALSE;105664;2;221147;completed;
7635;2930;05/02/2025;4;49995;debit_card;25-34;Bandung;FALSE;171735;2;546383;completed;
7636;262;09/03/2025;20;49995;shopeepay;45+;Medan;FALSE;120896;1;318520;completed;
7637;2566;29/03/2025;6;29995;shopeepay;18-24;Jakarta;FALSE;37869;3;1667781;cancelled;payment
7638;1272;01/03/2025;14;29995;debit_card;35-44;Makassar;FALSE;95815;1;73694;completed;
7639;798;14/01/2025;20;29995;seabank;25-34;Jakarta;TRUE;97356;1;1757026;completed;
7640;1281;25/01/2025;5;29995;debit_card;25-34;Jakarta;FALSE;128771;3;72970;cancelled;payment
7641;2588;12/03/2025;1;29995;shopeepay;25-34;Medan;FALSE;96190;2;236845;completed;
7642;417;20/03/2025;20;29995;seabank;18-24;Jakarta;FALSE;54160;3;549961;completed;
7643;2101;13/02/2025;23;49995;shopeepay;45+;Medan;FALSE;137637;2;1196615;completed;
7644;1788;15/02/2025;16;29995;seabank;25-34;Makassar;FALSE;8660;2;428884;cancelled;browse
7645;38;13/01/2025;12;49995;shopeepay;18-24;Makassar;FALSE;56387;2;618043;completed;
7646;2356;03/03/2025;12;29995;shopeepay;18-24;Medan;TRUE;42082;3;1149628;completed;
7647;846;19/01/2025;13;29995;seabank;25-34;Surabaya;TRUE;128721;2;939192;cancelled;browse
7648;898;12/01/2025;22;49995;shopeepay;35-44;Bandung;TRUE;178321;1;1231006;completed;
7649;53;31/03/2025;7;49995;shopeepay;45+;Jakarta;FALSE;20505;2;570724;cancelled;detail
7650;606;17/02/2025;14;49995;seabank;25-34;Jakarta;TRUE;89606;3;792759;completed;
7651;452;02/02/2025;10;29995;seabank;25-34;Surabaya;FALSE;178219;1;401679;completed;
7652;461;20/03/2025;12;49995;debit_card;18-24;Jakarta;TRUE;181711;2;1877852;completed;
7653;775;06/02/2025;20;49995;debit_card;35-44;Surabaya;FALSE;118192;1;1384976;completed;
7654;1859;06/01/2025;19;29995;debit_card;35-44;Makassar;TRUE;10866;3;1622464;completed;
7655;1161;30/03/2025;0;29995;seabank;35-44;Medan;FALSE;43262;3;1915501;completed;
7656;1396;22/03/2025;1;29995;seabank;35-44;Bandung;TRUE;91310;1;444411;completed;
7657;2443;12/02/2025;10;29995;debit_card;35-44;Jakarta;FALSE;96453;3;1093637;cancelled;payment
7658;1061;19/02/2025;13;29995;debit_card;35-44;Jakarta;FALSE;108957;3;1981455;cancelled;browse
7659;1678;15/02/2025;4;29995;shopeepay;25-34;Makassar;FALSE;95326;3;1590545;completed;
7660;2695;14/03/2025;6;29995;seabank;45+;Bandung;FALSE;164967;3;1032630;completed;
7661;2311;28/01/2025;23;29995;seabank;25-34;Jakarta;FALSE;167061;2;1915361;completed;
7662;2680;08/03/2025;15;29995;shopeepay;25-34;Jakarta;TRUE;162572;1;1181566;completed;
7663;1283;11/01/2025;10;29995;debit_card;25-34;Jakarta;TRUE;165091;3;1792007;completed;
7664;1347;20/01/2025;14;29995;shopeepay;25-34;Bandung;FALSE;46116;1;1967953;completed;
7665;2578;28/03/2025;3;29995;shopeepay;25-34;Makassar;TRUE;90709;3;757527;cancelled;payment
7666;2349;30/01/2025;9;29995;debit_card;25-34;Medan;FALSE;104997;3;1803702;completed;
7667;1889;05/02/2025;0;29995;debit_card;35-44;Jakarta;TRUE;17878;2;1265587;completed;
7668;485;17/03/2025;6;49995;debit_card;25-34;Surabaya;TRUE;102979;2;185701;completed;
7669;92;09/03/2025;11;29995;shopeepay;35-44;Makassar;FALSE;73277;3;1922091;cancelled;payment
7670;1188;29/03/2025;10;49995;seabank;18-24;Surabaya;FALSE;55746;3;560839;completed;
7671;1359;05/02/2025;10;29995;debit_card;18-24;Surabaya;TRUE;110879;3;1438104;completed;
